id,name,address,x,y
JDQ4MTYyMiM1MSMkMSMkOCMkMDMkMzgxMzUxIzExIyQxIyQzIyQwMyQ0NjE0ODEjNDEjJDEjJDQjJDgz,온누리상수약국,"충청북도 청주시 흥덕구 직지대로 573, (봉명동)",127.4566266,36.6435079
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkMzgxOTYxIzMxIyQyIyQ3IyQwMCQ0NjE0ODEjNDEjJDEjJDgjJDgz,온누리자모약국,"경상북도 포항시 남구 청림서길 11-1, (청림동)",129.4122392,35.9954394
JDQ4MTYyMiM2MSMkMSMkNiMkMDMkMzgxMzUxIzIxIyQxIyQ5IyQ3OSQzNjE0ODEjNDEjJDEjJDgjJDgz,왕궁온천약국,"전북특별자치도 익산시 춘포면 궁성로 116, 109동 1층 105호 (고려온천아파트상가)",127.0534536,35.923648
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNTgxOTYxIzUxIyQxIyQ1IyQ3MiQ0NjE0ODEjNzEjJDEjJDgjJDgz,용인능원약국,"경기도 용인시 처인구 모현면 대지로 448, (성덕자동차공업사)",127.155854,37.3305992
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxMzUxIzExIyQxIyQzIyQ4OSQ0NjE0ODEjNTEjJDEjJDYjJDgz,용화당약국,"경기도 파주시 파주읍 혜음로 1689, (파주읍)",126.8400207,37.8286467
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkNDgxMzUxIzMxIyQxIyQzIyQwMyQyNjEwMDIjNDEjJDEjJDgjJDgz,우리농암약국,"경상북도 문경시 농암면 농암길 64, (농암면)",128.0032596,36.599537
JDQ4MTYyMiM3MSMkMSMkMCMkMDMkMzgxMTkxIzExIyQxIyQzIyQ2MiQyNjEwMDIjNjEjJDEjJDQjJDgz,이양약국,"전라남도 화순군 이양면 학포로 558, (이양면)",126.9878375,34.8872404
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxNzAyIzMxIyQxIyQ3IyQwMyQzNjE0ODEjNjEjJDEjJDgjJDgz,이포약국,"경기도 여주시 대신면 여양로 1979, (대신면)",127.5457629,37.4028246
JDU4MTI3MSM1MSMkMSMkNCMkMDMkMzgxMzUxIzExIyQxIyQzIyQ3MiQzNjE0ODEjNjEjJDEjJDAjJDgz,일죽중앙약국,"경기도 안성시 일죽면 금일로 459-2, (일죽면)",127.4780878,37.0928805
JDQ4MTYyMiM1MSMkMSMkOCMkMDMkMzgxOTYxIzMxIyQxIyQ3IyQ3MiQzNjEyMjIjNjEjJDEjJDQjJDgz,일편단심약국,"충청북도 영동군 영동읍 계산로 91, (영동읍)",127.7868084,36.1717916
